Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, comments and shares",Reactions,Comments,Shares,Total clicks,Matched audience targeting consumption (Photo Click),Other clicks,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions
100098769193625,100098765432100,LumaCraft Studio,Artisan Home Decor | Limited Edit,Discover our handwoven stole. Designed for everyday style and easy gifting. #FestiveEdit #NewDrop,17,08/20/2025 16:04,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769193625,0,0,Videos,English,,,,Lifetime,6390,3679,199,185,7,7,31,,31,46647.0,7.3,,,
100098769201544,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Limited Edit,Discover our handwoven stole. Designed for everyday style and easy gifting. #LumaCraft #FestiveEdit,54,10/14/2025 20:28,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769201544,0,0,Videos,English,,,,Lifetime,31404,24206,1215,1129,44,42,263,,263,800802.0,25.5,,,
100098769209463,100098765432100,LumaCraft Studio,Weekend Collection | Now Available,Discover our printed summer dress. Designed for everyday style and easy gifting. #FestiveEdit #NewDrop,38,11/06/2025 14:33,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769209463,0,0,Videos,English,,,,Lifetime,11765,7921,161,134,13,14,102,,102,345891.0,29.4,,,
100098769217382,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Now Available,Discover our artisan home decor. Designed for everyday style and easy gifting. #NewDrop #FestiveEdit,0,01/07/2025 17:10,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769217382,0,0,Photos,English,,,,Lifetime,6860,5557,216,194,11,11,54,25.0,29,,,,,
100098769225301,100098765432100,LumaCraft Studio,Embroidered Festive Set | New Arrival,Discover our printed summer dress. Designed for everyday style and easy gifting. #EverydayStyle #StyleInspiration,38,08/31/2025 18:35,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769225301,0,0,Videos,English,,,,Lifetime,32122,16133,351,284,39,28,173,,173,542861.0,16.9,,,
100098769233220,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Weekend Pick,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #StyleInspiration #ShopSmall,0,02/09/2025 15:02,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769233220,0,0,Photos,English,,,,Lifetime,14056,15295,640,586,38,16,149,75.0,74,,,,,
100098769241139,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Weekend Pick,Discover our printed summer dress. Designed for everyday style and easy gifting. #NewDrop #FestiveEdit,34,04/16/2025 19:44,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769241139,0,0,Videos,English,,,,Lifetime,95293,47476,1444,1244,98,102,592,,592,1315043.0,13.8,,,
100098769249058,100098765432100,LumaCraft Studio,Pastel Shirt Collection | New Arrival,Discover our printed summer dress. Designed for everyday style and easy gifting. #NewDrop #ShopSmall,43,10/30/2025 22:44,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769249058,0,0,Videos,English,,,,Lifetime,8326,4072,61,44,7,10,55,,55,189000.0,22.7,,,
100098769256977,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Now Available,Discover our weekend collection. Designed for everyday style and easy gifting. #LumaCraft #CottonLove,18,04/02/2025 16:45,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769256977,0,0,Videos,English,,,,Lifetime,9893,7661,168,130,21,17,98,,98,115748.0,11.7,,,
100098769264896,100098765432100,LumaCraft Studio,Artisan Home Decor | Fresh Drop,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #LumaCraft #LumaCraft,0,10/18/2025 13:39,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769264896,0,0,Photos,English,,,,Lifetime,5949,4142,145,129,11,5,47,24.0,23,,,,,
100098769272815,100098765432100,LumaCraft Studio,Artisan Home Decor | Weekend Pick,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #LumaCraft #LumaCraft,0,06/18/2025 20:42,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769272815,0,0,Photos,English,,,,Lifetime,10223,8797,303,263,25,15,116,42.0,74,,,,,
100098769280734,100098765432100,LumaCraft Studio,Weekend Collection | Weekend Pick,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #NewDrop #LumaCraft,0,03/26/2025 17:21,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769280734,0,0,Photos,English,,,,Lifetime,7287,6247,226,196,18,12,80,31.0,49,,,,,
100098769288653,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Fresh Drop,Discover our embroidered festive set. Designed for everyday style and easy gifting. #Handmade #StyleInspiration,0,05/02/2025 14:53,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769288653,0,0,Photos,English,,,,Lifetime,11480,12032,246,202,24,20,145,63.0,82,,,,,
100098769296572,100098765432100,LumaCraft Studio,Weekend Collection | Now Available,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #EverydayStyle #EverydayStyle,0,07/13/2025 17:33,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769296572,0,0,Photos,English,,,,Lifetime,4132,4642,214,200,6,8,67,15.0,52,,,,,
100098769304491,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Now Available,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #FestiveEdit #Handmade,0,10/07/2025 16:43,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769304491,0,0,Photos,English,,,,Lifetime,8350,6917,84,52,15,17,81,32.0,49,,,,,
100098769312410,100098765432100,LumaCraft Studio,Handwoven Stole | Limited Edit,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #StyleInspiration #FestiveEdit,0,08/10/2025 15:54,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769312410,0,0,Photos,English,,,,Lifetime,6674,7401,272,243,15,14,90,31.0,59,,,,,
100098769320329,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Limited Edit,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #Handmade #StyleInspiration,59,12/07/2025 17:24,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769320329,0,0,Videos,English,,,,Lifetime,25481,14733,250,192,41,17,165,,165,741497.0,29.1,,,
100098769328248,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Now Available,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #Handmade #EverydayStyle,24,11/13/2025 15:20,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769328248,0,0,Videos,English,,,,Lifetime,9326,4489,45,28,10,7,42,,42,152946.0,16.4,,,
100098769336167,100098765432100,LumaCraft Studio,Printed Summer Dress | Limited Edit,Discover our handwoven stole. Designed for everyday style and easy gifting. #LumaCraft #EverydayStyle,0,10/02/2025 15:15,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769336167,0,0,Photos,English,,,,Lifetime,10064,10430,649,603,27,19,137,48.0,89,,,,,
100098769344086,100098765432100,LumaCraft Studio,Embroidered Festive Set | Fresh Drop,Discover our embroidered festive set. Designed for everyday style and easy gifting. #Handmade #StyleInspiration,53,08/09/2025 10:07,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769344086,0,0,Videos,English,,,,Lifetime,14454,8998,226,197,12,17,97,,97,407602.0,28.2,,,
100098769352005,100098765432100,LumaCraft Studio,Artisan Home Decor | Fresh Drop,Discover our weekend collection. Designed for everyday style and easy gifting. #StyleInspiration #ShopSmall,0,04/16/2025 17:07,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769352005,0,0,Photos,English,,,,Lifetime,3076,3193,165,149,11,5,33,24.0,9,,,,,
100098769359924,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Fresh Drop,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #CottonLove #FestiveEdit,0,05/31/2025 17:39,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769359924,0,0,Photos,English,,,,Lifetime,3947,3160,93,78,6,9,29,16.0,13,,,,,
100098769367843,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Weekend Pick,Discover our artisan home decor. Designed for everyday style and easy gifting. #StyleInspiration #Handmade,0,02/13/2025 07:53,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769367843,0,0,Photos,English,,,,Lifetime,2553,2981,144,135,8,1,35,17.0,18,,,,,
100098769375762,100098765432100,LumaCraft Studio,Weekend Collection | Limited Edit,Discover our embroidered festive set. Designed for everyday style and easy gifting. #EverydayStyle #CottonLove,15,05/17/2025 12:19,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769375762,0,0,Videos,English,,,,Lifetime,13458,7670,144,113,18,13,86,,86,80748.0,6.0,,,
100098769383681,100098765432100,LumaCraft Studio,Artisan Home Decor | New Arrival,Discover our weekend collection. Designed for everyday style and easy gifting. #EverydayStyle #LumaCraft,35,12/05/2025 18:56,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769383681,0,0,Videos,English,,,,Lifetime,16179,9645,175,141,18,16,96,,96,381824.0,23.6,5.53,2.44,2267.0
100098769391600,100098765432100,LumaCraft Studio,Minimalist Tote Bag | New Arrival,Discover our handwoven stole. Designed for everyday style and easy gifting. #FestiveEdit #Handmade,18,06/05/2025 13:51,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769391600,0,0,Videos,English,,,,Lifetime,27139,15956,582,519,33,30,197,,197,211684.0,7.8,,,
100098769399519,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Fresh Drop,Discover our printed summer dress. Designed for everyday style and easy gifting. #ShopSmall #LumaCraft,59,02/11/2025 17:10,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769399519,0,0,Videos,English,,,,Lifetime,6906,5509,253,225,12,16,72,,72,280383.0,40.6,,,
100098769407438,100098765432100,LumaCraft Studio,Everyday Cotton Saree | New Arrival,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #StyleInspiration #Handmade,42,08/26/2025 13:07,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769407438,0,0,Videos,English,,,,Lifetime,16374,9310,139,113,16,10,102,,102,396250.0,24.2,,,
100098769415357,100098765432100,LumaCraft Studio,Artisan Home Decor | Fresh Drop,Discover our printed summer dress. Designed for everyday style and easy gifting. #NewDrop #Handmade,0,12/18/2025 11:16,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769415357,0,0,Photos,English,,,,Lifetime,10843,7187,276,247,16,13,87,24.0,63,,,,,
100098769423276,100098765432100,LumaCraft Studio,Artisan Home Decor | Weekend Pick,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #EverydayStyle #EverydayStyle,0,11/13/2025 17:17,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769423276,0,0,Photos,English,,,,Lifetime,2075,1797,86,76,8,2,24,6.0,18,,,,,
100098769431195,100098765432100,LumaCraft Studio,Weekend Collection | Weekend Pick,Discover our weekend collection. Designed for everyday style and easy gifting. #EverydayStyle #LumaCraft,0,04/11/2025 19:44,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769431195,0,0,Photos,English,,,,Lifetime,15295,10862,477,435,18,24,117,49.0,68,,,,,
100098769439114,100098765432100,LumaCraft Studio,Embroidered Festive Set | Now Available,Discover our embroidered festive set. Designed for everyday style and easy gifting. #NewDrop #CottonLove,34,06/15/2025 16:12,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769439114,0,0,Videos,English,,,,Lifetime,6093,4358,96,61,20,15,46,,46,119422.0,19.6,,,
100098769447033,100098765432100,LumaCraft Studio,Everyday Cotton Saree | New Arrival,Discover our weekend collection. Designed for everyday style and easy gifting. #FestiveEdit #ShopSmall,0,07/13/2025 17:46,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769447033,0,0,Photos,English,,,,Lifetime,13874,14780,555,508,25,22,163,67.0,96,,,,,
100098769454952,100098765432100,LumaCraft Studio,Printed Summer Dress | Fresh Drop,Discover our printed summer dress. Designed for everyday style and easy gifting. #EverydayStyle #StyleInspiration,0,04/01/2025 16:57,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769454952,0,0,Photos,English,,,,Lifetime,22327,15079,697,644,30,23,180,88.0,92,,,,,
100098769462871,100098765432100,LumaCraft Studio,Linen Co-Ord Set | New Arrival,Discover our embroidered festive set. Designed for everyday style and easy gifting. #CottonLove #EverydayStyle,17,04/09/2025 13:18,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769462871,0,0,Videos,English,,,,Lifetime,24460,18682,434,336,54,44,242,,242,217694.0,8.9,,,
100098769470790,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Fresh Drop,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #LumaCraft #Handmade,0,03/28/2025 13:37,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769470790,0,0,Photos,English,,,,Lifetime,11795,10924,340,298,19,23,159,65.0,94,,,,,
100098769478709,100098765432100,LumaCraft Studio,Weekend Collection | Limited Edit,Discover our embroidered festive set. Designed for everyday style and easy gifting. #ShopSmall #EverydayStyle,42,12/30/2025 21:31,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769478709,0,0,Videos,English,,,,Lifetime,37343,27122,1377,1270,55,52,353,,353,970918.0,26.0,,,
100098769486628,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Weekend Pick,Discover our weekend collection. Designed for everyday style and easy gifting. #CottonLove #EverydayStyle,0,09/30/2025 17:23,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769486628,0,0,Photos,English,,,,Lifetime,3827,2708,119,109,5,5,33,7.0,26,,,,,
100098769494547,100098765432100,LumaCraft Studio,Handwoven Stole | Weekend Pick,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #LumaCraft #ShopSmall,44,11/03/2025 07:32,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769494547,0,0,Videos,English,,,,Lifetime,12252,8042,387,348,21,18,95,,95,351632.0,28.7,2.93,1.34,2188.0
100098769502466,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Now Available,Discover our linen co-ord set. Designed for everyday style and easy gifting. #FestiveEdit #FestiveEdit,22,10/26/2025 19:24,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769502466,0,0,Videos,English,,,,Lifetime,12673,7632,245,211,15,19,97,,97,106453.0,8.4,,,
100098769510385,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Now Available,Discover our linen co-ord set. Designed for everyday style and easy gifting. #EverydayStyle #ShopSmall,0,12/17/2025 16:21,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769510385,0,0,Photos,English,,,,Lifetime,20769,18855,1365,1300,39,26,231,92.0,139,,,,,
100098769518304,100098765432100,LumaCraft Studio,Handwoven Stole | Fresh Drop,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #FestiveEdit #LumaCraft,42,02/08/2025 20:26,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769518304,0,0,Videos,English,,,,Lifetime,53903,36758,1536,1400,79,57,429,,429,1175085.0,21.8,,,
100098769526223,100098765432100,LumaCraft Studio,Embroidered Festive Set | New Arrival,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #FestiveEdit #StyleInspiration,0,11/18/2025 19:19,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769526223,0,0,Photos,English,,,,Lifetime,30952,19168,975,888,45,42,214,105.0,109,,,,,
100098769534142,100098765432100,LumaCraft Studio,Minimalist Tote Bag | New Arrival,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #ShopSmall #NewDrop,0,01/25/2025 16:19,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769534142,0,0,Photos,English,,,,Lifetime,12851,9390,392,351,26,15,110,40.0,70,,,,,
100098769542061,100098765432100,LumaCraft Studio,Artisan Home Decor | New Arrival,Discover our printed summer dress. Designed for everyday style and easy gifting. #Handmade #EverydayStyle,0,06/23/2025 15:26,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769542061,0,0,Photos,English,,,,Lifetime,23135,22412,1269,1198,42,29,258,113.0,145,,,,,
100098769549980,100098765432100,LumaCraft Studio,Everyday Cotton Saree | New Arrival,Discover our linen co-ord set. Designed for everyday style and easy gifting. #NewDrop #Handmade,20,08/05/2025 14:37,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769549980,0,0,Videos,English,,,,Lifetime,32622,21094,547,463,44,40,248,,248,411037.0,12.6,8.28,2.46,3364.0
100098769557899,100098765432100,LumaCraft Studio,Embroidered Festive Set | New Arrival,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #CottonLove #StyleInspiration,0,05/11/2025 13:24,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769557899,0,0,Photos,English,,,,Lifetime,8629,8669,304,260,22,22,108,40.0,68,,,,,
100098769565818,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | Now Available,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #Handmade #ShopSmall,0,02/23/2025 20:54,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769565818,0,0,Photos,English,,,,Lifetime,22985,19935,652,568,48,36,250,91.0,159,,,,,
100098769573737,100098765432100,LumaCraft Studio,Printed Summer Dress | Weekend Pick,Discover our embroidered festive set. Designed for everyday style and easy gifting. #EverydayStyle #Handmade,39,03/12/2025 18:56,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769573737,0,0,Videos,English,,,,Lifetime,35461,17076,385,310,41,34,205,,205,900709.0,25.4,,,
100098769581656,100098765432100,LumaCraft Studio,Embroidered Festive Set | Now Available,Discover our artisan home decor. Designed for everyday style and easy gifting. #LumaCraft #NewDrop,0,10/29/2025 18:58,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769581656,0,0,Photos,English,,,,Lifetime,14654,14827,620,560,36,24,175,73.0,102,,,,,
100098769589575,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Weekend Pick,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #CottonLove #ShopSmall,0,04/27/2025 18:13,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769589575,0,0,Photos,English,,,,Lifetime,10949,12407,319,269,24,26,174,63.0,111,,,,,
100098769597494,100098765432100,LumaCraft Studio,Everyday Cotton Saree | New Arrival,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #NewDrop #EverydayStyle,0,04/24/2025 15:45,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769597494,0,0,Photos,English,,,,Lifetime,9422,8001,178,146,15,17,100,24.0,76,,,,,
100098769605413,100098765432100,LumaCraft Studio,Everyday Cotton Saree | New Arrival,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #Handmade #StyleInspiration,0,12/04/2025 15:41,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769605413,0,0,Photos,English,,,,Lifetime,5742,4419,215,194,15,6,48,25.0,23,,,,,
100098769613332,100098765432100,LumaCraft Studio,Handwoven Stole | Limited Edit,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #ShopSmall #LumaCraft,25,02/22/2025 17:14,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769613332,0,0,Videos,English,,,,Lifetime,16188,8211,32,0,17,15,102,,102,302715.0,18.7,,,
100098769621251,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Fresh Drop,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #CottonLove #LumaCraft,0,12/01/2025 13:18,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769621251,0,0,Photos,English,,,,Lifetime,12475,10526,579,546,19,14,115,62.0,53,,,,,
100098769629170,100098765432100,LumaCraft Studio,Everyday Cotton Saree | New Arrival,Discover our embroidered festive set. Designed for everyday style and easy gifting. #LumaCraft #NewDrop,0,12/03/2025 16:15,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769629170,0,0,Photos,English,,,,Lifetime,12396,9950,506,462,23,21,120,35.0,85,,,,,
100098769637089,100098765432100,LumaCraft Studio,Weekend Collection | Now Available,Discover our handwoven stole. Designed for everyday style and easy gifting. #EverydayStyle #CottonLove,46,08/07/2025 15:17,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769637089,0,0,Videos,English,,,,Lifetime,21886,13525,517,451,32,34,163,,163,691597.0,31.6,,,
100098769645008,100098765432100,LumaCraft Studio,Artisan Home Decor | Now Available,Discover our printed summer dress. Designed for everyday style and easy gifting. #ShopSmall #Handmade,0,03/02/2025 18:13,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769645008,0,0,Photos,English,,,,Lifetime,22076,14807,583,525,35,23,177,67.0,110,,,,,
100098769652927,100098765432100,LumaCraft Studio,Weekend Collection | Now Available,Discover our artisan home decor. Designed for everyday style and easy gifting. #Handmade #FestiveEdit,36,02/26/2025 19:34,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769652927,0,0,Videos,English,,,,Lifetime,35600,17604,263,197,43,23,213,,213,573160.0,16.1,,,
100098769660846,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Now Available,Discover our printed summer dress. Designed for everyday style and easy gifting. #CottonLove #LumaCraft,0,04/14/2025 06:10,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769660846,0,0,Photos,English,,,,Lifetime,4750,3585,85,69,11,5,38,21.0,17,,,,,
100098769668765,100098765432100,LumaCraft Studio,Artisan Home Decor | Now Available,Discover our artisan home decor. Designed for everyday style and easy gifting. #NewDrop #FestiveEdit,35,07/30/2025 14:27,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769668765,0,0,Videos,English,,,,Lifetime,27602,16342,620,553,35,32,210,,210,703851.0,25.5,,,
100098769676684,100098765432100,LumaCraft Studio,Everyday Cotton Saree | New Arrival,Discover our linen co-ord set. Designed for everyday style and easy gifting. #NewDrop #StyleInspiration,55,02/26/2025 18:47,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769676684,0,0,Videos,English,,,,Lifetime,24803,16878,492,415,48,29,190,,190,816018.0,32.9,19.23,2.87,6700.0
100098769684603,100098765432100,LumaCraft Studio,Printed Summer Dress | Fresh Drop,Discover our weekend collection. Designed for everyday style and easy gifting. #StyleInspiration #ShopSmall,40,06/16/2025 11:41,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769684603,0,0,Videos,English,,,,Lifetime,6981,5632,194,166,15,13,63,,63,210128.0,30.1,,,
100098769692522,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Limited Edit,Discover our printed summer dress. Designed for everyday style and easy gifting. #CottonLove #Handmade,0,02/12/2025 10:46,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769692522,0,0,Photos,English,,,,Lifetime,7644,5705,225,206,8,11,68,41.0,27,,,,,
100098769700441,100098765432100,LumaCraft Studio,Handwoven Stole | New Arrival,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #CottonLove #Handmade,0,07/17/2025 14:27,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769700441,0,0,Photos,English,,,,Lifetime,5215,5333,148,130,8,10,58,24.0,34,,,,,
100098769708360,100098765432100,LumaCraft Studio,Printed Summer Dress | New Arrival,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #EverydayStyle #Handmade,49,01/08/2025 12:59,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769708360,0,0,Videos,English,,,,Lifetime,58892,32320,1047,927,64,56,386,,386,1802095.0,30.6,,,
100098769716279,100098765432100,LumaCraft Studio,Pastel Shirt Collection | New Arrival,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #NewDrop #ShopSmall,0,09/16/2025 11:01,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769716279,0,0,Photos,English,,,,Lifetime,13202,10717,432,392,22,18,125,65.0,60,,,,,
100098769724198,100098765432100,LumaCraft Studio,Pastel Shirt Collection | New Arrival,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #FestiveEdit #EverydayStyle,0,01/21/2025 17:25,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769724198,0,0,Photos,English,,,,Lifetime,5211,4401,156,134,12,10,56,26.0,30,,,,,
100098769732117,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Fresh Drop,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #StyleInspiration #NewDrop,0,03/13/2025 20:17,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769732117,0,0,Photos,English,,,,Lifetime,6473,6273,250,233,9,8,64,23.0,41,,,,,
100098769740036,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Fresh Drop,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #Handmade #ShopSmall,51,03/05/2025 09:58,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769740036,0,0,Videos,English,,,,Lifetime,7157,5734,116,96,13,7,53,,53,272681.0,38.1,3.87,2.22,1745.0
100098769747955,100098765432100,LumaCraft Studio,Printed Summer Dress | New Arrival,Discover our linen co-ord set. Designed for everyday style and easy gifting. #FestiveEdit #FestiveEdit,24,10/31/2025 11:35,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769747955,0,0,Videos,English,,,,Lifetime,31825,16607,366,324,20,22,210,,210,455097.0,14.3,,,
100098769755874,100098765432100,LumaCraft Studio,Embroidered Festive Set | New Arrival,Discover our printed summer dress. Designed for everyday style and easy gifting. #StyleInspiration #NewDrop,0,01/20/2025 13:47,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769755874,0,0,Photos,English,,,,Lifetime,13281,9171,359,318,24,17,116,43.0,73,,,,,
100098769763793,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Fresh Drop,Discover our artisan home decor. Designed for everyday style and easy gifting. #Handmade #NewDrop,19,06/06/2025 19:13,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769763793,0,0,Videos,English,,,,Lifetime,25966,16132,597,536,36,25,203,,203,179165.0,6.9,,,
100098769771712,100098765432100,LumaCraft Studio,Handwoven Stole | Limited Edit,Discover our artisan home decor. Designed for everyday style and easy gifting. #CottonLove #CottonLove,0,08/04/2025 10:39,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769771712,0,0,Photos,English,,,,Lifetime,10988,9304,300,262,13,25,118,39.0,79,,,,,
100098769779631,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | Limited Edit,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #CottonLove #StyleInspiration,0,07/08/2025 18:34,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769779631,0,0,Photos,English,,,,Lifetime,7327,6958,322,296,10,16,78,33.0,45,,,,,
100098769787550,100098765432100,LumaCraft Studio,Artisan Home Decor | Fresh Drop,Discover our embroidered festive set. Designed for everyday style and easy gifting. #LumaCraft #Handmade,0,09/06/2025 15:10,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769787550,0,0,Photos,English,,,,Lifetime,17866,17197,735,663,40,32,215,85.0,130,,,,,
100098769795469,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Weekend Pick,Discover our linen co-ord set. Designed for everyday style and easy gifting. #Handmade #FestiveEdit,0,10/21/2025 16:14,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098769795469,0,0,Photos,English,,,,Lifetime,9193,7323,283,250,17,16,92,36.0,56,,,,,
